Move,0_WRIST_X,0_WRIST_Y,0_WRIST_Z,1_THUMB_CMC_X,1_THUMB_CMC_Y,1_THUMB_CMC_Z,2_THUMB_MCP_X,2_THUMB_MCP_Y,2_THUMB_MCP_Z,3_THUMB_IP_X,3_THUMB_IP_Y,3_THUMB_IP_Z,4_THUMB_TIP_X,4_THUMB_TIP_Y,4_THUMB_TIP_Z,5_INDEX_FINGER_MCP_X,5_INDEX_FINGER_MCP_Y,5_INDEX_FINGER_MCP_Z,6_INDEX_FINGER_PIP_X,6_INDEX_FINGER_PIP_Y,6_INDEX_FINGER_PIP_Z,7_INDEX_FINGER_DIP_X,7_INDEX_FINGER_DIP_Y,7_INDEX_FINGER_DIP_Z,8_INDEX_FINGER_TIP_X,8_INDEX_FINGER_TIP_Y,8_INDEX_FINGER_TIP_Z,9_MIDDLE_FINGER_MCP_X,9_MIDDLE_FINGER_MCP_Y,9_MIDDLE_FINGER_MCP_Z,10_MIDDLE_FINGER_PIP_X,10_MIDDLE_FINGER_PIP_Y,10_MIDDLE_FINGER_PIP_Z,11_MIDDLE_FINGER_DIP_X,11_MIDDLE_FINGER_DIP_Y,11_MIDDLE_FINGER_DIP_Z,12_MIDDLE_FINGER_TIP_X,12_MIDDLE_FINGER_TIP_Y,12_MIDDLE_FINGER_TIP_Z,13_RING_FINGER_MCP_X,13_RING_FINGER_MCP_Y,13_RING_FINGER_MCP_Z,14_RING_FINGER_PIP_X,14_RING_FINGER_PIP_Y,14_RING_FINGER_PIP_Z,15_RING_FINGER_DIP_X,15_RING_FINGER_DIP_Y,15_RING_FINGER_DIP_Z,16_RING_FINGER_TIP_X,16_RING_FINGER_TIP_Y,16_RING_FINGER_TIP_Z,17_PINKY_MCP_X,17_PINKY_MCP_Y,17_PINKY_MCP_Z,18_PINKY_PIP_X,18_PINKY_PIP_Y,18_PINKY_PIP_Z,19_PINKY_DIP_X,19_PINKY_DIP_Y,19_PINKY_DIP_Z,20_PINKY_TIP_X,20_PINKY_TIP_Y,20_PINKY_TIP_Z
k,0.5271879434585571,0.7297676801681519,6.912692924743169e-07,0.5670567750930786,0.6157273650169373,-0.0144839659333229,0.5776225924491882,0.4822882413864136,-0.0270534325391054,0.5754528045654297,0.3786325454711914,-0.044110994786024,0.5654252767562866,0.2846630215644836,-0.0593349114060401,0.5058252215385437,0.3658532798290252,-0.0163105111569166,0.5053953528404236,0.2309021204710006,-0.0460090413689613,0.5013079047203064,0.1420317888259887,-0.0617101639509201,0.4956890642642975,0.0610149800777435,-0.0704570263624191,0.4742709994316101,0.3878990709781647,-0.027015196159482,0.529540479183197,0.2826673984527588,-0.0662589445710182,0.5680136680603027,0.2093337476253509,-0.0801821425557136,0.5985888838768005,0.150473341345787,-0.0829764455556869,0.4524154961109161,0.4345331490039825,-0.0410443805158138,0.5450360178947449,0.4222212135791778,-0.0843724012374877,0.5593886375427246,0.5221999883651733,-0.0818261206150055,0.5591695308685303,0.58968186378479,-0.0679203122854232,0.4422312378883362,0.497758686542511,-0.0574258491396904,0.5198567509651184,0.491589605808258,-0.0874644666910171,0.5339276194572449,0.5651229619979858,-0.0843177884817123,0.5275915265083313,0.6144154667854309,-0.073765829205513
1,0.5137155055999756,0.9622498750686646,1.2690595951880826e-07,0.5733225345611572,0.89146888256073,-0.0213138628751039,0.6252721548080444,0.8044438362121582,-0.0534984767436981,0.6404002904891968,0.7213460206985474,-0.0897330418229103,0.5944757461547852,0.7233065962791443,-0.1260349750518798,0.5538150072097778,0.5706717371940613,-0.0471766106784343,0.5761573910713196,0.4191069006919861,-0.0832497999072074,0.5889216065406799,0.3146273195743561,-0.1051739528775215,0.5921074151992798,0.2249023914337158,-0.1217790991067886,0.5004487037658691,0.5796638131141663,-0.0629699081182479,0.5807939171791077,0.5827740430831909,-0.1108945533633232,0.5908175706863403,0.7010365724563599,-0.119770847260952,0.5663436651229858,0.7387411594390869,-0.1186459138989448,0.4614581167697906,0.6288869380950928,-0.0796354487538337,0.5440144538879395,0.6604889631271362,-0.1233351379632949,0.5535810589790344,0.7567393779754639,-0.1110164374113082,0.532050371170044,0.7788217067718506,-0.0953934341669082,0.4331637918949127,0.7008875608444214,-0.098846361041069,0.5044111609458923,0.71546471118927,-0.1231842711567878,0.5203526616096497,0.777735710144043,-0.1082937717437744,0.5046131610870361,0.8005356192588806,-0.092660941183567
k,0.2812206447124481,0.7295504808425903,5.518728585229837e-07,0.314398854970932,0.6544394493103027,-0.0191085990518331,0.3186240196228027,0.5407736301422119,-0.0270743817090988,0.3076260387897491,0.4584910273551941,-0.0369732156395912,0.3034302294254303,0.3836373090744018,-0.0446788147091865,0.2771251797676086,0.4571079909801483,-0.0119918873533606,0.2721428573131561,0.3470267057418823,-0.03430612757802,0.2680551707744598,0.274977445602417,-0.0450582914054393,0.2623595595359802,0.2113415598869323,-0.0495259836316108,0.2507056891918182,0.4693633317947387,-0.0155970202758908,0.270325243473053,0.3720359802246094,-0.0455012619495391,0.2929497063159942,0.3111953437328338,-0.0555824525654315,0.3108372688293457,0.2591278553009033,-0.0555888302624225,0.2265833914279937,0.4953793883323669,-0.0229006856679916,0.2757715582847595,0.4625818133354187,-0.0643375068902969,0.2931328117847442,0.544547438621521,-0.063442662358284,0.2997346222400665,0.602633535861969,-0.0483147129416465,0.2085393220186233,0.5345907211303711,-0.0315887555480003,0.2539167106151581,0.5058741569519043,-0.0591739267110824,0.271123856306076,0.5648990273475647,-0.0543528273701667,0.2755118012428283,0.6104085445404053,-0.0417634323239326
1,0.2186330407857895,0.7571238279342651,-1.2366425039544993e-07,0.2626112699508667,0.6923826932907104,-0.0221667867153882,0.2775817215442657,0.5777597427368164,-0.0339946635067462,0.271215409040451,0.4797711372375488,-0.0461051277816295,0.2675960063934326,0.3964993953704834,-0.0568094216287136,0.2427367120981216,0.4707585275173187,-0.0267112758010625,0.2392098307609558,0.353103756904602,-0.0546094104647636,0.2354329228401184,0.2773648500442505,-0.0674565806984901,0.2321852445602417,0.2073310017585754,-0.0753197595477104,0.2070419490337371,0.480424702167511,-0.0296184420585632,0.2523276507854461,0.4590944647789001,-0.0749330446124076,0.2656479775905609,0.5559291839599609,-0.0808624997735023,0.2622649371623993,0.6142767667770386,-0.074006363749504,0.1793112605810165,0.5106956958770752,-0.0353303402662277,0.2318449914455413,0.5236326456069946,-0.0791141167283058,0.2380824387073516,0.6140079498291016,-0.0699646472930908,0.2301757782697677,0.6570260524749756,-0.0523482486605644,0.1562798023223877,0.5547023415565491,-0.043219294399023,0.2023185044527053,0.5718252062797546,-0.0712525770068168,0.2128138840198516,0.6385288238525391,-0.065711885690689,0.206785961985588,0.6686677932739258,-0.0542271137237548
k,0.4092085659503937,0.7821561098098755,5.758552106271964e-07,0.449145644903183,0.6908044815063477,-0.0143539877608418,0.4615175127983093,0.5841833353042603,-0.027391642332077,0.460708886384964,0.5071279406547546,-0.0426296070218086,0.4551386535167694,0.4280954897403717,-0.0558558478951454,0.3926092088222503,0.4818243980407715,-0.0234459433704614,0.4031104147434234,0.3656966686248779,-0.0506759397685527,0.405787855386734,0.2885063290596008,-0.0664464682340622,0.4067928194999695,0.2196409106254577,-0.0764641165733337,0.3642103672027588,0.5033265948295593,-0.0328072123229503,0.4197683036327362,0.4261860847473144,-0.0657305344939231,0.4574296474456787,0.3770706057548523,-0.0782077312469482,0.4856283664703369,0.3348237872123718,-0.082882635295391,0.3500892519950866,0.5470291376113892,-0.044497400522232,0.4369680881500244,0.5372329354286194,-0.0790077000856399,0.4439060688018799,0.6152529716491699,-0.0761738643050193,0.4341326355934143,0.6568724513053894,-0.0668067559599876,0.3503593802452087,0.6027064919471741,-0.0583380833268165,0.4219680428504944,0.6000362038612366,-0.0832501277327537,0.4311734735965729,0.6546522378921509,-0.0801218077540397,0.4212574958801269,0.6820358037948608,-0.0724464356899261
1,0.3831179440021515,0.8890484571456909,2.1485686829691986e-07,0.4326034784317016,0.8474253416061401,-0.02354072406888,0.476841539144516,0.7882629632949829,-0.0552037768065929,0.4920288920402527,0.7240779399871826,-0.0894281342625618,0.4591392576694488,0.7278550863265991,-0.1235591545701026,0.4199123084545135,0.6021137237548828,-0.0489054359495639,0.4401628077030182,0.4827136993408203,-0.0866888016462326,0.4538733959197998,0.3959497809410095,-0.1088521033525466,0.4600297808647156,0.322782427072525,-0.1234480962157249,0.3771873712539673,0.6079049706459045,-0.0599430724978446,0.4481799304485321,0.6204617619514465,-0.1050834879279136,0.4533632099628448,0.7170711159706116,-0.1112203076481819,0.4334312975406647,0.7423508763313293,-0.1075538545846939,0.3490804731845855,0.6459395289421082,-0.0727548226714134,0.4240050315856933,0.6860718727111816,-0.1124067902565002,0.42766073346138,0.7598457336425781,-0.1008884087204933,0.4083585143089294,0.7735713720321655,-0.085743673145771,0.3319877982139587,0.7024956941604614,-0.0884093642234802,0.3913570642471313,0.7237153649330139,-0.1099248602986335,0.4008353650569916,0.7686371803283691,-0.0972544103860855,0.3877350389957428,0.7837094068527222,-0.0830978155136108
k,0.5502832531929016,0.8205826282501221,7.047549388516927e-07,0.5943293571472168,0.7425732612609863,-0.0159672107547521,0.6071816682815552,0.6174961924552917,-0.0265910774469375,0.597412109375,0.5216922760009766,-0.0390842594206333,0.5889700651168823,0.4408351182937622,-0.0488402023911476,0.5424236059188843,0.516939640045166,-0.0199385043233633,0.5424250364303589,0.4002669751644134,-0.0482323244214057,0.5415551066398621,0.3136129379272461,-0.0629431903362274,0.5384706258773804,0.2376061677932739,-0.0711131542921066,0.5149588584899902,0.5319765210151672,-0.0276347193866968,0.5612504482269287,0.4436861872673034,-0.0623538643121719,0.5936756730079651,0.3925682604312897,-0.0736810341477394,0.6149369478225708,0.3503032326698303,-0.0750641152262687,0.5010542273521423,0.5724458694458008,-0.0380855873227119,0.5819664001464844,0.5626015663146973,-0.0780486688017845,0.589238166809082,0.64769047498703,-0.0737244039773941,0.5810039043426514,0.695757269859314,-0.0588482953608036,0.4996259808540344,0.6283094882965088,-0.0501754432916641,0.570270299911499,0.6294732093811035,-0.0762350112199783,0.5747062563896179,0.6897558569908142,-0.0702594220638275,0.5617672801017761,0.7219644784927368,-0.0583961755037307
1,0.5268144607543945,0.9324290752410888,-3.714381193731242e-07,0.5838542580604553,0.8338803052902222,-0.013812773860991,0.6198621392250061,0.72471684217453,-0.0313267670571804,0.6363680958747864,0.6397930383682251,-0.0509524680674076,0.6045838594436646,0.6265853643417358,-0.0649629235267639,0.5173273682594299,0.5663923621177673,-0.0140678603202104,0.5842862725257874,0.5437636375427246,-0.0484250076115131,0.5929755568504333,0.6361210942268372,-0.0678873881697654,0.5771977305412292,0.6645218133926392,-0.0790072977542877,0.4904484748840332,0.5895947217941284,-0.0259535182267427,0.5769408345222473,0.5769641399383545,-0.0599472783505916,0.5850188136100769,0.6750391721725464,-0.0674248710274696,0.5663343071937561,0.6950064897537231,-0.0675632804632186,0.474943608045578,0.6335808634757996,-0.0415891930460929,0.5600295066833496,0.6306413412094116,-0.0715731978416442,0.5672988891601562,0.7148712873458862,-0.0648726448416709,0.5479960441589355,0.732663094997406,-0.0552757605910301,0.4710078239440918,0.6910678744316101,-0.0593956187367439,0.5378117561340332,0.6896491050720215,-0.0744373202323913,0.5433477163314819,0.7442613840103149,-0.0674209147691726,0.5253899097442627,0.7604578137397766,-0.059416614472866
k,0.4510794281959533,0.8168283104896545,4.517086722444219e-07,0.4952309131622314,0.7005882263183594,-0.0135337309911847,0.5034329891204834,0.578527569770813,-0.0255389250814914,0.4965246915817261,0.4848930239677429,-0.0412745252251625,0.4849072098731994,0.401138424873352,-0.0541540756821632,0.4315528869628906,0.4803234040737152,-0.0171722155064344,0.4257242083549499,0.3561463952064514,-0.0453850179910659,0.4194471538066864,0.2826444506645202,-0.0602667368948459,0.4112240374088287,0.2124201655387878,-0.067747376859188,0.403522253036499,0.505997896194458,-0.0270898062735795,0.4507091641426086,0.423724353313446,-0.0608899928629398,0.4820181727409363,0.3876257240772247,-0.0702549442648887,0.5018117427825928,0.3496110439300537,-0.0707972198724746,0.3865433037281036,0.5483670234680176,-0.0403925850987434,0.4691185355186462,0.5339577198028564,-0.0828490704298019,0.4859708249568939,0.6257491707801819,-0.0794171020388603,0.4849405586719513,0.683051347732544,-0.0641402676701545,0.3819759488105774,0.6035125255584717,-0.0550896041095256,0.4526589512825012,0.5975739359855652,-0.0791252106428146,0.4672026336193084,0.6577045917510986,-0.0711458027362823,0.4632336497306824,0.7000474333763123,-0.0579314567148685
1,0.381895363330841,0.7992556095123291,3.467742315521604e-09,0.4253361523151397,0.7360347509384155,-0.0182814504951238,0.4539856016635895,0.6336590647697449,-0.0373284555971622,0.4483102858066559,0.556541383266449,-0.0586475059390068,0.4100927710533142,0.541638970375061,-0.0786353349685669,0.4018770456314087,0.4771894216537475,-0.0275122132152318,0.4041664004325866,0.3527228236198425,-0.0544824600219726,0.4044582843780517,0.2718764543533325,-0.0681050643324852,0.398496150970459,0.2033497095108032,-0.0784021317958831,0.3606376647949219,0.4921962916851043,-0.0364985279738903,0.4040343463420868,0.4715914130210876,-0.0754482448101043,0.4182321429252624,0.5628404021263123,-0.0808516070246696,0.4059578776359558,0.5885389447212219,-0.0776561498641967,0.3338732123374939,0.529701292514801,-0.0476367957890033,0.3847368955612182,0.5364353060722351,-0.0847822800278663,0.397779643535614,0.613102376461029,-0.0756411775946617,0.38287153840065,0.6250136494636536,-0.0630357339978218,0.3164618611335754,0.5797635316848755,-0.0609698556363582,0.3636297285556793,0.596230149269104,-0.0833308473229408,0.3752599656581878,0.6453108787536621,-0.075762391090393,0.3593467772006988,0.6516038775444031,-0.0660711452364921
